epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,11005.6,1.30668,0.8071,1.16602,0.5804,0.41415,0.40531,0.18574,2.0438,1.86643,1.65336,0.000341077,0.000341077,0.000341077
177,11167.8,1.31326,0.80084,1.15654,0.58453,0.43361,0.41524,0.18649,2.04478,1.83452,1.64776,0.000336677,0.000336677,0.000336677
178,11222.9,1.29888,0.79858,1.16628,0.56775,0.4265,0.41463,0.18761,2.04369,1.82836,1.65352,0.000332278,0.000332278,0.000332278
179,11278.1,1.29377,0.78649,1.15802,0.58377,0.4165,0.41188,0.18455,2.0513,1.8809,1.6573,0.000327878,0.000327878,0.000327878
180,11347.9,1.29415,0.79102,1.15542,0.61311,0.42177,0.41865,0.18996,2.04628,1.85012,1.6538,0.000323479,0.000323479,0.000323479
181,11404.4,1.29622,0.78975,1.14758,0.56038,0.43955,0.41372,0.18788,2.03757,1.82152,1.64875,0.000319079,0.000319079,0.000319079
182,11459.9,1.29608,0.78647,1.14673,0.55617,0.42437,0.40592,0.18253,2.04336,1.87481,1.65232,0.00031468,0.00031468,0.00031468
183,11599.7,1.31131,0.79546,1.14927,0.57774,0.42136,0.41542,0.186,2.03801,1.83327,1.64472,0.00031028,0.00031028,0.00031028
184,11655.2,1.30645,0.78383,1.15154,0.5838,0.4354,0.41633,0.18724,2.03223,1.81903,1.64335,0.000305881,0.000305881,0.000305881
185,11710.7,1.29898,0.78766,1.14789,0.57245,0.4215,0.39508,0.17956,2.06022,1.89397,1.66589,0.000301481,0.000301481,0.000301481
186,11765.5,1.29417,0.78364,1.15418,0.56692,0.42324,0.40516,0.18218,2.05215,1.86812,1.66256,0.000297081,0.000297081,0.000297081
187,11820.4,1.28673,0.78344,1.15488,0.54913,0.45025,0.41676,0.18594,2.04573,1.83635,1.6491,0.000292682,0.000292682,0.000292682
188,11875.9,1.29423,0.78187,1.1541,0.58439,0.42114,0.41266,0.1844,2.03535,1.85406,1.64768,0.000288282,0.000288282,0.000288282
189,11931.7,1.30406,0.77932,1.14121,0.56792,0.44061,0.41409,0.18472,2.04284,1.82861,1.64884,0.000283883,0.000283883,0.000283883
190,11987.8,1.29875,0.78066,1.15146,0.57935,0.42677,0.40423,0.18036,2.04824,1.87009,1.65344,0.000279483,0.000279483,0.000279483
191,12043,1.27304,0.77163,1.14271,0.5902,0.41788,0.4114,0.18541,2.04242,1.8553,1.64979,0.000275084,0.000275084,0.000275084
192,12098,1.26093,0.76482,1.14758,0.56919,0.44164,0.41047,0.18383,2.04009,1.84017,1.64802,0.000270684,0.000270684,0.000270684
193,12153.3,1.26996,0.75467,1.13503,0.59022,0.42193,0.41331,0.18337,2.05473,1.85229,1.65302,0.000266284,0.000266284,0.000266284
194,12209.6,1.28809,0.77427,1.1419,0.58305,0.4218,0.41494,0.18647,2.04918,1.84544,1.64762,0.000261885,0.000261885,0.000261885
195,12264.5,1.26352,0.75794,1.1377,0.57962,0.43663,0.41744,0.18699,2.05095,1.86042,1.65361,0.000257485,0.000257485,0.000257485
196,12319.5,1.26687,0.76725,1.14336,0.60127,0.42407,0.425,0.19255,2.0483,1.84902,1.65432,0.000253086,0.000253086,0.000253086
197,12376,1.26706,0.76672,1.14502,0.5907,0.42025,0.42204,0.19053,2.05034,1.87574,1.65537,0.000248686,0.000248686,0.000248686
198,12431.1,1.26733,0.75708,1.14468,0.56337,0.4271,0.4177,0.18844,2.05191,1.89274,1.66551,0.000244287,0.000244287,0.000244287
199,12487.6,1.26353,0.76394,1.14217,0.5743,0.44169,0.42163,0.18886,2.05506,1.83943,1.66377,0.000239887,0.000239887,0.000239887
200,12543.3,1.26394,0.75882,1.13777,0.56177,0.44551,0.42078,0.19077,2.04728,1.8574,1.6561,0.000235488,0.000235488,0.000235488
201,12598.5,1.26205,0.75579,1.132,0.59004,0.42849,0.41466,0.18728,2.04649,1.84745,1.66053,0.000231088,0.000231088,0.000231088
202,12655.3,1.27083,0.76208,1.13338,0.57526,0.43143,0.4119,0.18424,2.05384,1.86807,1.66302,0.000226688,0.000226688,0.000226688
203,12710.4,1.24681,0.74824,1.13407,0.5675,0.42608,0.40959,0.18465,2.05231,1.8757,1.66407,0.000222289,0.000222289,0.000222289
204,12766.2,1.28597,0.7578,1.12703,0.56102,0.42767,0.40692,0.1818,2.0527,1.85722,1.66426,0.000217889,0.000217889,0.000217889
205,12821.5,1.26246,0.7558,1.13473,0.56463,0.43294,0.40573,0.18258,2.05767,1.86141,1.66606,0.00021349,0.00021349,0.00021349
206,12876.7,1.26077,0.75171,1.1411,0.56372,0.43241,0.41362,0.18598,2.05368,1.86931,1.66668,0.00020909,0.00020909,0.00020909
207,13052.6,1.27243,0.75821,1.13409,0.56924,0.43637,0.41705,0.1892,2.05782,1.86061,1.66418,0.000204691,0.000204691,0.000204691
208,13108.6,1.2688,0.74905,1.13257,0.58743,0.4302,0.41913,0.18768,2.05579,1.87239,1.66867,0.000200291,0.000200291,0.000200291
209,13164.8,1.26266,0.75526,1.13128,0.60266,0.41993,0.41473,0.18405,2.05788,1.90368,1.66897,0.000195892,0.000195892,0.000195892
210,13219.7,1.24955,0.74737,1.13075,0.55817,0.44591,0.41002,0.18363,2.05782,1.87831,1.672,0.000191492,0.000191492,0.000191492
211,13274.9,1.25496,0.74889,1.1295,0.58471,0.43167,0.41175,0.18291,2.05732,1.86616,1.67227,0.000187092,0.000187092,0.000187092
212,13330.4,1.23989,0.73994,1.12768,0.58602,0.43265,0.41277,0.1854,2.0586,1.87295,1.67103,0.000182693,0.000182693,0.000182693
213,13385.4,1.24867,0.7533,1.13158,0.57327,0.43541,0.41471,0.18745,2.05385,1.86814,1.67131,0.000178293,0.000178293,0.000178293
214,13440.8,1.24775,0.73563,1.12099,0.56705,0.43184,0.4135,0.18671,2.05273,1.87134,1.66835,0.000173894,0.000173894,0.000173894
215,13497.2,1.2576,0.7427,1.12553,0.57883,0.4264,0.41399,0.1865,2.05783,1.876,1.67039,0.000169494,0.000169494,0.000169494
216,13562.9,1.24711,0.73877,1.13375,0.57807,0.42758,0.41838,0.18863,2.04845,1.85294,1.66502,0.000165095,0.000165095,0.000165095
217,13618.2,1.23737,0.74193,1.1292,0.60725,0.41873,0.41261,0.18813,2.04824,1.85245,1.66483,0.000160695,0.000160695,0.000160695
218,13673.6,1.22983,0.74007,1.12341,0.60311,0.42446,0.42109,0.19103,2.04825,1.84219,1.66503,0.000156295,0.000156295,0.000156295
219,13728.6,1.24613,0.72923,1.12166,0.56924,0.43326,0.42116,0.19114,2.05128,1.8551,1.67082,0.000151896,0.000151896,0.000151896
220,13785.3,1.24776,0.74094,1.12575,0.60445,0.41852,0.41534,0.18814,2.0596,1.86859,1.67861,0.000147496,0.000147496,0.000147496
221,13841,1.24414,0.73741,1.12774,0.59446,0.42577,0.42357,0.19284,2.05737,1.85048,1.67716,0.000143097,0.000143097,0.000143097
222,13896.5,1.249,0.74237,1.12065,0.55784,0.44881,0.42137,0.19155,2.05015,1.8606,1.67127,0.000138697,0.000138697,0.000138697
223,13951.9,1.24267,0.73104,1.11808,0.56611,0.43588,0.41354,0.1877,2.06045,1.86341,1.67726,0.000134298,0.000134298,0.000134298
224,14007.4,1.24659,0.7397,1.12674,0.58181,0.42439,0.40881,0.18452,2.06271,1.85119,1.67455,0.000129898,0.000129898,0.000129898
225,14062.4,1.2327,0.72436,1.12115,0.56544,0.43543,0.40902,0.18708,2.06148,1.87011,1.67683,0.000125499,0.000125499,0.000125499
226,14117.9,1.22591,0.72383,1.11705,0.58849,0.42533,0.40914,0.18697,2.05458,1.88285,1.67526,0.000121099,0.000121099,0.000121099
227,14173.1,1.22232,0.72547,1.11504,0.58594,0.42343,0.4097,0.18621,2.06249,1.87687,1.67995,0.000116699,0.000116699,0.000116699
228,14228,1.22844,0.73573,1.12722,0.56898,0.43573,0.41196,0.18948,2.06223,1.85932,1.67587,0.0001123,0.0001123,0.0001123
229,14283.8,1.21909,0.72202,1.11473,0.578,0.42787,0.41513,0.18923,2.06013,1.86614,1.67469,0.0001079,0.0001079,0.0001079
230,14339.4,1.24854,0.73393,1.11238,0.57468,0.42908,0.4077,0.18665,2.06434,1.8882,1.68117,0.000103501,0.000103501,0.000103501
231,14394.7,1.23661,0.72695,1.11509,0.58455,0.42764,0.40373,0.18472,2.06243,1.87889,1.67934,9.91012e-05,9.91012e-05,9.91012e-05
232,14449.9,1.23163,0.72873,1.11759,0.58584,0.42223,0.40358,0.18514,2.05971,1.88839,1.67538,9.47016e-05,9.47016e-05,9.47016e-05
233,14505.4,1.239,0.72599,1.10869,0.59305,0.42115,0.40742,0.1879,2.05691,1.88691,1.67007,9.03021e-05,9.03021e-05,9.03021e-05
234,14561,1.24832,0.72537,1.11077,0.56656,0.43639,0.41158,0.18895,2.0608,1.88696,1.67356,8.59025e-05,8.59025e-05,8.59025e-05
235,14616.5,1.21893,0.72077,1.11072,0.57976,0.42806,0.40668,0.18528,2.06343,1.89062,1.67678,8.1503e-05,8.1503e-05,8.1503e-05
236,14671.9,1.24387,0.71957,1.11281,0.57386,0.42789,0.40664,0.18529,2.0655,1.90818,1.67719,7.71034e-05,7.71034e-05,7.71034e-05
237,14726.8,1.21027,0.71654,1.11623,0.57943,0.42618,0.40486,0.18484,2.06549,1.89816,1.6779,7.27038e-05,7.27038e-05,7.27038e-05
238,14782.2,1.22018,0.72545,1.1126,0.57602,0.42526,0.40673,0.18587,2.06711,1.88614,1.68149,6.83043e-05,6.83043e-05,6.83043e-05
239,14837.7,1.22655,0.72228,1.11542,0.58529,0.42297,0.40656,0.18503,2.06112,1.87974,1.67678,6.39047e-05,6.39047e-05,6.39047e-05
240,14892.7,1.22281,0.71692,1.11492,0.59197,0.42097,0.40775,0.18584,2.06075,1.88621,1.67683,5.95052e-05,5.95052e-05,5.95052e-05
241,14944.7,1.21075,0.67845,1.13426,0.57359,0.43039,0.40682,0.18243,2.07192,1.87892,1.68318,5.51056e-05,5.51056e-05,5.51056e-05
242,14996.9,1.17614,0.65265,1.10336,0.57225,0.43183,0.40591,0.18021,2.07245,1.86978,1.68352,5.0706e-05,5.0706e-05,5.0706e-05
243,15048.8,1.17926,0.66058,1.1144,0.58033,0.42495,0.41059,0.18268,2.07248,1.86318,1.68192,4.63065e-05,4.63065e-05,4.63065e-05
244,15100.7,1.17903,0.65673,1.11099,0.58027,0.42506,0.40794,0.18153,2.06905,1.86767,1.67973,4.19069e-05,4.19069e-05,4.19069e-05
245,15152.4,1.17268,0.64479,1.11162,0.58265,0.42686,0.40829,0.18244,2.07334,1.86638,1.68306,3.75074e-05,3.75074e-05,3.75074e-05
246,15222,1.17617,0.64875,1.10924,0.58064,0.42662,0.41142,0.18475,2.0679,1.86412,1.6807,3.31078e-05,3.31078e-05,3.31078e-05
247,15274.1,1.1707,0.63623,1.10505,0.58314,0.42692,0.4125,0.18617,2.07141,1.86616,1.68326,2.87082e-05,2.87082e-05,2.87082e-05
248,15326.4,1.17694,0.647,1.10578,0.58736,0.42563,0.41045,0.18504,2.06968,1.8653,1.68026,2.43087e-05,2.43087e-05,2.43087e-05
249,15400,1.16996,0.6446,1.10446,0.5869,0.42581,0.40963,0.18425,2.06897,1.86623,1.68139,1.99091e-05,1.99091e-05,1.99091e-05
250,15452,1.16285,0.63844,1.10851,0.58618,0.42601,0.40906,0.18489,2.06917,1.87169,1.68152,1.55096e-05,1.55096e-05,1.55096e-05
