epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,9172.26,1.52118,0.87329,0.00732,0.57752,0.4187,0.42926,0.19808,2.17295,2.28447,0.0128,0.000495062,0.000495062,0.000495062
142,9236.56,1.5634,0.8923,0.00711,0.58434,0.43013,0.43823,0.20286,2.15178,2.32007,0.01253,0.000490662,0.000490662,0.000490662
143,9300.07,1.52503,0.87461,0.00745,0.59947,0.41847,0.43509,0.20363,2.14166,2.36468,0.01247,0.000486262,0.000486262,0.000486262
144,9363.79,1.53274,0.87968,0.00738,0.58438,0.41663,0.43185,0.19965,2.13834,2.33098,0.01244,0.000481863,0.000481863,0.000481863
145,9429.45,1.51868,0.88929,0.0074,0.60382,0.40743,0.42693,0.19514,2.1481,2.33243,0.01256,0.000477463,0.000477463,0.000477463
146,9493.78,1.55519,0.87988,0.00704,0.6204,0.40818,0.43481,0.20166,2.12824,2.33041,0.01236,0.000473064,0.000473064,0.000473064
147,9558.29,1.54564,0.8657,0.00695,0.60355,0.40672,0.42971,0.20036,2.14654,2.31604,0.01261,0.000468664,0.000468664,0.000468664
148,9627.27,1.54302,0.86918,0.00696,0.58784,0.41777,0.42768,0.2022,2.14939,2.32659,0.01257,0.000464265,0.000464265,0.000464265
149,9693.4,1.53005,0.87741,0.00702,0.63799,0.40042,0.43206,0.19935,2.15565,2.36337,0.01262,0.000459865,0.000459865,0.000459865
150,9762.19,1.57213,0.87654,0.00686,0.5857,0.41235,0.4321,0.20228,2.16227,2.31808,0.01274,0.000455466,0.000455466,0.000455466
151,9826.24,1.51629,0.87542,0.00731,0.60359,0.39732,0.42302,0.19683,2.15189,2.3791,0.01262,0.000451066,0.000451066,0.000451066
152,9891.17,1.52536,0.86192,0.00697,0.60991,0.43167,0.44653,0.20571,2.16596,2.28771,0.01276,0.000446666,0.000446666,0.000446666
153,9954.75,1.49881,0.84223,0.00694,0.58508,0.41904,0.43663,0.20409,2.14655,2.35102,0.01256,0.000442267,0.000442267,0.000442267
154,10020.4,1.5039,0.85321,0.00705,0.61976,0.41785,0.4396,0.20209,2.17477,2.36667,0.01286,0.000437867,0.000437867,0.000437867
155,10083.7,1.49674,0.84641,0.00727,0.63778,0.40486,0.43218,0.1987,2.19443,2.35961,0.01304,0.000433468,0.000433468,0.000433468
156,10147.9,1.52604,0.86154,0.00703,0.59606,0.42745,0.43569,0.19797,2.17294,2.32864,0.01285,0.000429068,0.000429068,0.000429068
157,10212.7,1.50677,0.85373,0.00708,0.59486,0.41849,0.43643,0.20176,2.18138,2.3644,0.01285,0.000424669,0.000424669,0.000424669
158,10280.8,1.50856,0.86637,0.00712,0.58913,0.41824,0.43016,0.19717,2.16295,2.34119,0.0127,0.000420269,0.000420269,0.000420269
159,10345.8,1.5,0.84265,0.00699,0.59647,0.41698,0.43191,0.20024,2.17608,2.357,0.01279,0.00041587,0.00041587,0.00041587
160,10409.3,1.49978,0.8424,0.00696,0.59016,0.42589,0.43836,0.20447,2.15151,2.38571,0.01249,0.00041147,0.00041147,0.00041147
161,10473.4,1.52571,0.85571,0.00689,0.61493,0.41675,0.43694,0.19922,2.1635,2.3158,0.01266,0.00040707,0.00040707,0.00040707
162,10545.7,1.51029,0.8467,0.00698,0.57291,0.43452,0.44508,0.20253,2.16913,2.34207,0.01284,0.000402671,0.000402671,0.000402671
163,10613.7,1.48989,0.84006,0.0068,0.59146,0.42372,0.43687,0.2012,2.17287,2.41204,0.0127,0.000398271,0.000398271,0.000398271
164,10679,1.50981,0.83442,0.0068,0.55838,0.44254,0.44019,0.20681,2.17128,2.32926,0.01276,0.000393872,0.000393872,0.000393872
165,10742.6,1.4833,0.83088,0.00697,0.60384,0.41586,0.43916,0.20195,2.16846,2.3383,0.01272,0.000389472,0.000389472,0.000389472
166,10806.5,1.48752,0.83931,0.00691,0.6243,0.39877,0.43086,0.19681,2.1727,2.39782,0.01275,0.000385073,0.000385073,0.000385073
167,10870,1.4516,0.82132,0.00699,0.56487,0.42538,0.42892,0.19667,2.17723,2.3264,0.01277,0.000380673,0.000380673,0.000380673
168,10935.2,1.51953,0.85423,0.00665,0.60011,0.41007,0.43582,0.19946,2.18842,2.37584,0.01274,0.000376273,0.000376273,0.000376273
169,11027,1.4721,0.81423,0.00677,0.61849,0.41769,0.44021,0.20041,2.19039,2.38408,0.01285,0.000371874,0.000371874,0.000371874
170,11091.4,1.4913,0.81702,0.00683,0.58556,0.42037,0.42636,0.19892,2.19077,2.36793,0.01285,0.000367474,0.000367474,0.000367474
171,11155,1.47657,0.82101,0.00682,0.58942,0.40703,0.4261,0.20128,2.17592,2.38034,0.01284,0.000363075,0.000363075,0.000363075
172,11218.7,1.47548,0.82178,0.00684,0.59231,0.42165,0.43331,0.20035,2.1821,2.42049,0.01277,0.000358675,0.000358675,0.000358675
173,11282.2,1.47243,0.8167,0.00688,0.65165,0.40139,0.44736,0.20853,2.18788,2.35614,0.01287,0.000354276,0.000354276,0.000354276
174,11345.6,1.47141,0.81776,0.00684,0.60959,0.41307,0.43989,0.20475,2.17955,2.37049,0.01279,0.000349876,0.000349876,0.000349876
