epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,18207.8,0.99642,0.53732,1.01415,0.61915,0.43817,0.43396,0.20233,2.01747,1.84457,1.7345,0.00031468,0.00031468,0.00031468
183,18343.2,1.00927,0.54468,1.01615,0.62125,0.43885,0.43614,0.20229,2.02503,1.8486,1.74385,0.00031028,0.00031028,0.00031028
184,18476.4,1.01026,0.53858,1.01919,0.59627,0.44203,0.43684,0.20629,2.02599,1.87405,1.74242,0.000305881,0.000305881,0.000305881
185,18609.2,0.99885,0.53762,1.01669,0.63047,0.44418,0.44178,0.2084,2.01875,1.8286,1.73604,0.000301481,0.000301481,0.000301481
186,18751.4,0.98837,0.53236,1.01917,0.639,0.43595,0.43261,0.20424,2.01605,1.85034,1.7448,0.000297081,0.000297081,0.000297081
187,18885.1,0.99198,0.53239,1.01917,0.61494,0.44191,0.42922,0.20221,2.02042,1.85817,1.74132,0.000292682,0.000292682,0.000292682
188,18995.1,0.99382,0.53574,1.01838,0.59813,0.43665,0.43067,0.20234,2.01981,1.8694,1.7414,0.000288282,0.000288282,0.000288282
189,19080.4,1.00973,0.53423,1.01009,0.6263,0.43355,0.43065,0.2021,2.03284,1.86859,1.75383,0.000283883,0.000283883,0.000283883
190,19168.5,0.99535,0.53385,1.01616,0.61279,0.43488,0.42832,0.20065,2.02564,1.8524,1.75224,0.000279483,0.000279483,0.000279483
191,19254.2,0.97428,0.52232,1.00928,0.60953,0.43641,0.42776,0.20057,2.02972,1.85618,1.74815,0.000275084,0.000275084,0.000275084
192,19341.2,0.95948,0.51653,1.01024,0.60515,0.44055,0.43897,0.20439,2.02731,1.85737,1.74691,0.000270684,0.000270684,0.000270684
193,19452.8,0.96603,0.51434,1.00092,0.64927,0.41975,0.4371,0.20592,2.02749,1.86959,1.74824,0.000266284,0.000266284,0.000266284
194,19579.6,0.98574,0.52683,1.00853,0.59432,0.45174,0.44456,0.2089,2.02248,1.86788,1.74765,0.000261885,0.000261885,0.000261885
195,19712.6,0.96523,0.51706,1.00576,0.61804,0.43103,0.4373,0.20562,2.00929,1.87685,1.73974,0.000257485,0.000257485,0.000257485
196,19844.9,0.967,0.52201,1.01144,0.62385,0.44132,0.44526,0.20962,2.00477,1.84061,1.74792,0.000253086,0.000253086,0.000253086
